Score,Time,Reward,Epsilon,Bumps,Steps,Rotations,Average loss
11,1.9042484760284424,71,0.8109999999999999,39,104,197,0.4078007025774359
6,1.9380099773406982,43,0.80875,20,106,195,0.2473825812803551
13,1.894127607345581,95,0.8065,36,113,188,0.4300381916006361
11,1.5358164310455322,79,0.8042499999999999,31,120,181,0.475280431876854
11,1.2709345817565918,91,0.802,20,110,191,0.3914472525115166
8,1.9091212749481201,61,0.79975,19,112,189,0.32925801511685926
11,1.9180059432983398,91,0.7975,19,130,171,0.4057725376329205
14,2.093766927719116,120,0.79525,20,138,163,0.46120916239142024
8,2.0403168201446533,52,0.7929999999999999,29,110,191,0.29583733438854953
13,2.0605225563049316,123,0.79075,7,115,186,0.43945535037499156
11,2.002194404602051,99,0.7885,11,120,181,0.38482045949964633
13,1.5497677326202393,115,0.78625,15,126,175,0.5329216459238257
8,1.9824841022491455,55,0.784,25,100,201,0.32210420082516894
9,1.957921028137207,79,0.78175,11,114,187,0.30009557955809124
7,2.039729118347168,61,0.7795,9,122,179,0.3183774587467668
12,1.9682793617248535,93,0.77725,27,112,189,0.49986330413385
12,1.4494132995605469,93,0.7749999999999999,27,127,174,0.528770225496198
15,1.341247797012329,122,0.7727499999999999,28,127,174,0.5564861078924429
14,1.9388060569763184,99,0.7705,41,119,182,0.5317109957323504
9,2.0037362575531006,53,0.76825,37,109,192,0.4460233597630374
11,1.9271557331085205,75,0.766,35,106,195,0.40995027100964354
9,1.9102635383605957,58,0.7637499999999999,32,124,177,0.3829916434249601
10,1.95487642288208,66,0.7615,34,130,171,0.34561119910993254
11,1.300767421722412,92,0.75925,19,121,180,0.38501688209496504
10,1.5259618759155273,98,0.757,2,104,197,0.280907627501537
14,2.0514769554138184,123,0.75475,18,121,180,0.5003666314082527
13,1.913362741470337,123,0.7525,7,105,196,0.4968156045880305
15,1.8862600326538086,128,0.75025,22,115,186,0.5691127527365558
16,1.8941447734832764,148,0.748,13,136,165,0.5325916406921101
15,1.7910752296447754,136,0.7457499999999999,15,116,185,0.5359310413959802
18,1.2464911937713623,168,0.7435,12,117,184,0.6180404853024255
11,1.6059308052062988,88,0.74125,22,127,174,0.4256061382630376
17,1.8898041248321533,167,0.739,3,126,175,0.5531911121749342
12,1.9842946529388428,109,0.73675,12,116,185,0.42539907680105765
11,1.9055073261260986,92,0.7344999999999999,18,104,197,0.4317501731409666
14,1.9205834865570068,131,0.73225,10,106,195,0.4465934285714044
14,1.8820524215698242,129,0.73,12,123,178,0.46370542448438035
10,1.9224441051483154,66,0.7277499999999999,35,117,184,0.41789231548709743
10,2.004011392593384,80,0.7255,20,123,178,0.3265703532032153
10,1.749626874923706,65,0.72325,38,135,166,0.31954832098270236
16,1.5097675323486328,142,0.721,19,128,173,0.5387463087598784
12,1.9539422988891602,97,0.71875,24,126,175,0.4539541473448396
16,1.9415247440338135,142,0.7164999999999999,21,139,162,0.5055091749660339
17,2.0049099922180176,145,0.7142499999999999,25,142,159,0.44788666960793067
16,1.877732276916504,136,0.712,25,133,168,0.6216445506945207
21,1.893434762954712,201,0.70975,9,120,181,0.6324073265273495
17,1.9005515575408936,157,0.7075,15,129,172,0.48986386465394544
16,1.8968684673309326,136,0.7052499999999999,28,137,164,0.5279332687349028
14,1.4892027378082275,132,0.703,12,130,171,0.5511415937082772
21,1.280606985092163,199,0.70075,15,140,161,0.5879822440936239
13,1.853593111038208,110,0.6984999999999999,23,138,163,0.4664654813704803
16,1.8955018520355225,145,0.69625,20,146,155,0.5294201027427539
15,1.9177577495574951,117,0.694,35,126,175,0.5133687748893017
15,1.8905339241027832,109,0.69175,31,114,187,0.5075382978147991
14,1.873042106628418,145,0.6895,5,125,176,0.5462322125355404
15,1.9842908382415771,131,0.6872499999999999,21,132,169,0.5207632642846592
22,1.9399442672729492,220,0.6849999999999999,2,131,170,0.6747060685050823
15,1.942627191543579,131,0.68275,20,122,179,0.579737714306864
20,1.5061075687408447,193,0.6804999999999999,10,139,162,0.7504651688101825
20,1.2300219535827637,181,0.67825,20,133,168,0.5995803047897612
20,1.944671869277954,196,0.6759999999999999,6,142,159,0.5444555962548356
21,1.91609525680542,202,0.67375,13,144,157,0.5375606951146856
16,1.9217965602874756,145,0.6715,18,131,170,0.5002875788231783
22,1.9513866901397705,198,0.6692499999999999,12,129,172,0.6773999777939406
16,2.0273518562316895,156,0.667,17,137,164,0.4865963720043377
19,1.9616808891296387,182,0.66475,11,133,168,0.4943578253673012
23,1.9180068969726562,223,0.6625,8,154,147,0.5645970123899471
16,1.951906442642212,152,0.66025,12,126,175,0.5004112031774617
20,1.8872387409210205,177,0.6579999999999999,27,151,150,0.6599993273085206
25,1.9048151969909668,245,0.6557499999999999,11,161,140,0.7220957221998076
26,1.8481240272521973,245,0.6535,20,147,154,0.5671543865401779
19,1.441056728363037,177,0.6512499999999999,14,142,159,0.6382644709018952
16,1.9351329803466797,160,0.649,0,120,181,0.41960583939369395
19,2.1030099391937256,181,0.6467499999999999,10,143,158,0.5104520424103123
21,2.0244877338409424,203,0.6445,7,135,166,0.5355957572080018
21,2.0523791313171387,196,0.64225,15,139,162,0.5289520820555526
21,1.9280269145965576,181,0.6399999999999999,19,139,162,0.6141131363425669
23,2.0398218631744385,233,0.63775,12,152,149,0.7076414316767881
19,1.7714009284973145,190,0.6355,1,127,174,0.6062417457387861
15,1.440556526184082,144,0.63325,8,143,158,0.4328603679777403
20,1.8608858585357666,177,0.631,25,134,167,0.5852479682251999
22,1.9466722011566162,206,0.6287499999999999,17,134,167,0.5649626887999063
18,1.9731836318969727,165,0.6265,16,140,161,0.5046850904207023
20,1.8906354904174805,199,0.62425,5,144,157,0.5053260319555405
19,1.8703901767730713,170,0.6219999999999999,10,135,166,0.6027329168530037
21,1.490157127380371,203,0.61975,22,162,139,0.5061482542120691
25,1.6930713653564453,241,0.6174999999999999,10,150,151,0.543327721225806
22,1.8726305961608887,209,0.61525,13,158,143,0.5130161770019706
25,1.8620154857635498,233,0.613,17,136,165,0.7479595008990889
20,1.8912909030914307,183,0.6107499999999999,17,144,157,0.5280169564872944
30,1.863957405090332,275,0.6084999999999999,15,138,163,0.7890570909980867
24,1.8592557907104492,246,0.60625,4,150,151,0.5271425428280936
21,1.6605210304260254,206,0.604,4,155,146,0.5790585748286412
18,1.1729631423950195,162,0.60175,19,134,167,0.44970853869574623
24,1.5705671310424805,233,0.5994999999999999,7,135,166,0.6225207669856453
23,1.8512415885925293,225,0.59725,5,138,163,0.6410597488909398
25,1.8306972980499268,244,0.595,7,138,163,0.6898126276840796
23,1.8249521255493164,223,0.5927499999999999,8,147,154,0.572155820448256
25,1.833448886871338,226,0.5905,28,149,152,0.6745290733450177
22,1.8553800582885742,212,0.5882499999999999,8,134,167,0.5724741164188445
18,1.969040870666504,160,0.586,21,129,172,0.4374525983395562
23,1.8385913372039795,223,0.58375,9,164,137,0.5673125480473131
21,1.8295342922210693,210,0.5814999999999999,1,146,155,0.5429928041621196
17,1.9131190776824951,160,0.5792499999999999,11,143,158,0.522058241741793
32,1.8483872413635254,317,0.577,8,175,126,0.6999407501275966
27,1.6695666313171387,264,0.5747499999999999,9,165,136,0.5948965044880447
26,1.4724094867706299,251,0.5725,10,147,154,0.6654135860046088
24,1.8521525859832764,233,0.5702499999999999,7,156,145,0.5498575006559385
24,1.8253810405731201,230,0.568,10,150,151,0.6386755099362723
25,1.8189728260040283,223,0.56575,17,136,165,0.6113915803899015
23,1.8280675411224365,233,0.5634999999999999,8,144,157,0.6226070164503288
23,1.8531522750854492,226,0.56125,7,145,156,0.5342407281406432
28,1.8289744853973389,269,0.5589999999999999,11,150,151,0.6743581229520079
27,1.8543860912322998,256,0.55675,16,160,141,0.6345329556940407
23,1.9036593437194824,220,0.5545,11,140,161,0.5550086375217679
23,1.741454839706421,226,0.5522499999999999,8,157,144,0.5851507699224429
24,1.3985941410064697,228,0.5499999999999999,13,146,155,0.6530573825837812
27,1.8397343158721924,264,0.54775,6,150,151,0.5311768582007509
26,1.83445405960083,250,0.5454999999999999,11,153,148,0.5499879155201576
25,1.851349115371704,240,0.54325,12,150,151,0.5554643971026176
18,1.844214677810669,168,0.5409999999999999,12,150,151,0.5589862876089329
25,1.871924638748169,240,0.53875,13,160,141,0.5013311996558921
26,1.9059007167816162,256,0.5365,4,135,166,0.591817419747033
22,1.6804320812225342,215,0.5342499999999999,6,162,139,0.5499281504263819
32,1.2575764656066895,313,0.5319999999999999,8,171,130,0.6927369059462898
29,1.6312291622161865,279,0.5297499999999999,15,183,118,0.6125756437149887
23,1.8800013065338135,222,0.5275,12,166,135,0.5278614999661535
23,1.8152968883514404,226,0.52525,10,172,129,0.5801179406863167
25,1.8486340045928955,239,0.5229999999999999,19,172,129,0.5874529909998996
22,1.8597402572631836,211,0.5207499999999999,14,176,125,0.5621928063217735
29,1.842461109161377,261,0.5185,29,188,113,0.6347499508841248
30,1.8596761226654053,308,0.5162499999999999,2,157,144,0.7048082444001244
29,1.8766191005706787,273,0.514,9,172,129,0.5223638490640594
33,1.8892881870269775,338,0.5117499999999999,2,170,131,0.5902584080896165
30,1.834441900253296,290,0.5095,1,152,149,0.649239114386392
24,1.8428723812103271,236,0.50725,5,151,150,0.5179404438602379
28,1.844632863998413,287,0.5049999999999999,5,158,143,0.49452639233555884
31,1.3435173034667969,303,0.5027499999999999,11,182,119,0.6070733269749761
29,1.190507173538208,290,0.5005,3,186,115,0.6294767907814764
26,1.8740885257720947,254,0.49824999999999997,9,175,126,0.4575915403575314
33,1.8476951122283936,316,0.496,19,183,118,0.6090316775828848
27,1.8387084007263184,256,0.4937499999999999,18,191,110,0.5167982053790553
31,1.8291704654693604,306,0.49149999999999994,6,159,142,0.5904342009671161
30,1.7719647884368896,298,0.48924999999999996,6,155,146,0.615184826112788
31,1.3379313945770264,307,0.487,8,182,119,0.5975536506737995
28,1.8269150257110596,271,0.4847499999999999,13,162,139,0.6114381586073522
27,1.9119760990142822,265,0.48249999999999993,7,170,131,0.575905813185324
26,1.8396930694580078,244,0.48024999999999995,20,172,129,0.5877779528576434
27,1.856156587600708,265,0.478,6,162,139,0.5644906519512514
26,1.628612995147705,249,0.4757499999999999,14,172,129,0.5214286375969452
32,1.1882069110870361,315,0.4734999999999999,7,172,129,0.529182657919629
31,1.708906888961792,295,0.47124999999999995,15,175,126,0.5695013543916891
25,1.8169455528259277,237,0.469,6,159,142,0.5224482096168701
22,1.8139164447784424,225,0.4667499999999999,6,159,142,0.42579249486642046
26,1.8296349048614502,251,0.4644999999999999,9,156,145,0.5593015224836394
29,1.8937857151031494,284,0.46224999999999994,12,165,136,0.5832207063114729
22,1.835644006729126,204,0.45999999999999996,19,159,142,0.41123882316285615
29,1.8641955852508545,283,0.45775,13,187,114,0.5101114531969634
32,1.8537664413452148,309,0.4554999999999999,15,180,121,0.6467353758543272
26,1.8978683948516846,256,0.45324999999999993,6,164,137,0.43615884106775016
28,1.8230926990509033,272,0.45099999999999996,11,175,126,0.5451377494209858
30,1.8544611930847168,295,0.44875,8,176,125,0.6012577620962735
30,1.6239373683929443,297,0.4464999999999999,6,183,118,0.6204661018792631
31,1.6559646129608154,308,0.4442499999999999,2,166,135,0.5819890463815235
28,2.0084221363067627,278,0.44199999999999995,2,167,134,0.5176445747832241
29,2.0043840408325195,290,0.43975,0,168,133,0.4713496469913586
27,1.8824875354766846,246,0.4374999999999999,16,181,120,0.4936529592981761
30,1.9690463542938232,292,0.4352499999999999,12,190,111,0.5634106658512056
31,1.9110925197601318,313,0.43299999999999994,14,191,110,0.526763721987204
32,1.2930054664611816,320,0.43074999999999997,2,189,112,0.5588541868801182
31,1.9367518424987793,303,0.4284999999999999,11,183,118,0.5464009958459353
25,1.904297113418579,241,0.4262499999999999,12,172,129,0.5823954667331978
29,1.85758638381958,285,0.42399999999999993,8,180,121,0.5087660960665626
29,1.8674943447113037,282,0.42174999999999996,9,162,139,0.5614192043947328
29,1.8564612865447998,281,0.4195,11,164,137,0.545196327341061
31,1.9092466831207275,306,0.4172499999999999,6,176,125,0.6518354774184913
33,1.8416085243225098,312,0.4149999999999999,8,160,141,0.4964318626750795
32,1.5286102294921875,319,0.41274999999999995,2,160,141,0.530111226709506
31,1.2694976329803467,316,0.4105,5,182,119,0.505522997692173
33,1.385580062866211,325,0.4082499999999999,13,195,106,0.5357161721991403
33,1.8888132572174072,321,0.4059999999999999,14,179,122,0.6020561599062962
29,1.890937089920044,285,0.40374999999999994,5,164,137,0.45735015146827895
31,1.8821909427642822,306,0.40149999999999997,5,172,129,0.5344117747170404
30,1.9575457572937012,285,0.3992499999999999,20,188,113,0.612252496191666
35,1.930046796798706,341,0.3969999999999999,12,198,103,0.5515331388397012
32,1.988044023513794,314,0.39474999999999993,13,202,99,0.48984383970923906
29,2.0587031841278076,285,0.39249999999999996,13,189,112,0.5015924984617145
27,1.9418275356292725,267,0.3902499999999999,8,190,111,0.44612355150476346
26,1.3539562225341797,256,0.3879999999999999,6,175,126,0.48991686637472537
32,1.4150502681732178,318,0.3857499999999999,4,185,116,0.6657150427021998
31,1.9141018390655518,309,0.38349999999999995,2,175,126,0.5775762818991046
32,1.907231092453003,305,0.38125,18,181,120,0.5663447177951781
28,1.8480184078216553,278,0.3789999999999999,4,167,134,0.5194176873354314
30,1.7946746349334717,296,0.3767499999999999,9,191,110,0.5235485648904429
26,1.8513853549957275,254,0.37449999999999994,10,193,108,0.45097727398234594
32,1.8552987575531006,319,0.37224999999999997,2,192,109,0.4601597787438113
36,1.8085565567016602,349,0.3699999999999999,19,202,99,0.6802200086032327
33,1.8186993598937988,328,0.3677499999999999,3,177,124,0.562134394474568
35,1.8132588863372803,348,0.36549999999999994,6,202,99,0.5231262884163725
35,1.4938480854034424,344,0.36324999999999996,7,180,121,0.5699650450482604
35,1.5607843399047852,346,0.3609999999999999,7,185,116,0.6085089983171912
30,1.8200254440307617,285,0.3587499999999999,21,199,102,0.5335338161972547
31,1.8189728260040283,303,0.35649999999999993,7,180,121,0.5998541053338832
30,1.8015334606170654,296,0.35424999999999995,5,170,131,0.5310295142153295
29,1.7966630458831787,277,0.35199999999999987,21,196,105,0.4597225450488381
31,1.7997689247131348,305,0.3497499999999999,11,208,93,0.5527865226293496
31,1.8189594745635986,310,0.3474999999999999,0,166,135,0.49318202274061296
28,1.788367748260498,274,0.34524999999999995,6,196,105,0.4625376328156659
32,1.3016185760498047,310,0.34299999999999997,16,202,99,0.4773812295393091
32,1.8179891109466553,310,0.3407499999999999,18,208,93,0.4922260005628625
30,1.9259207248687744,287,0.3384999999999999,20,207,94,0.5292355388614111
34,1.8530457019805908,337,0.33624999999999994,8,198,103,0.5183415929317852
28,1.9019758701324463,275,0.33399999999999996,10,192,109,0.5176610321626101
30,1.8662922382354736,293,0.3317499999999999,14,201,100,0.43975340620602726
33,1.8597311973571777,307,0.3294999999999999,30,205,96,0.6090271764655594
28,1.87284517288208,266,0.32724999999999993,21,206,95,0.4464605688533051
34,1.2521860599517822,335,0.32499999999999996,13,211,90,0.43824644579929684
32,1.4971158504486084,311,0.32274999999999987,16,219,82,0.46734111089034286
30,1.8676958084106445,279,0.3204999999999999,27,203,98,0.5258512157920948
33,1.8935558795928955,314,0.3182499999999999,12,203,98,0.515328079438755
33,1.9032385349273682,336,0.31599999999999995,7,212,89,0.5422951348856527
33,1.842193603515625,329,0.31375,5,193,108,0.526913640411247
33,1.9525978565216064,321,0.3114999999999999,15,180,121,0.5338186958425393
34,1.8550686836242676,338,0.3092499999999999,3,188,113,0.5303024098912735
33,1.980391263961792,330,0.30699999999999994,1,189,112,0.44677142703967787
38,1.5426652431488037,366,0.30474999999999997,8,200,101,0.5949108474004962
33,1.603257179260254,338,0.3024999999999999,3,202,99,0.536307705435974
34,1.8799946308135986,325,0.3002499999999999,16,214,87,0.44381736360993174
30,1.9094958305358887,305,0.29799999999999993,10,197,104,0.44152556780983915
29,1.9390265941619873,286,0.29574999999999996,6,197,104,0.39083329820699075
32,1.8925566673278809,318,0.29349999999999987,3,180,121,0.5820495370690306
36,1.3219115734100342,347,0.2912499999999999,6,189,112,0.5027131852218532
37,1.4301190376281738,380,0.2889999999999999,3,198,103,0.5401651879498705
27,1.8603684902191162,266,0.28674999999999995,9,202,99,0.40618823570661866
36,1.7904510498046875,352,0.28449999999999986,15,211,90,0.5676247634765481
32,1.7921075820922852,315,0.2822499999999999,9,204,97,0.44966196534879566
34,1.7992222309112549,334,0.2799999999999999,10,197,104,0.457780959038811
39,1.787053108215332,383,0.27774999999999994,9,198,103,0.6213899893551491
34,1.3199238777160645,327,0.27549999999999997,4,197,104,0.5254744158179085
30,1.1698029041290283,304,0.2732499999999999,12,194,107,0.41068374587306594
34,1.769686222076416,329,0.2709999999999999,4,191,110,0.5686850535221523
37,1.8124022483825684,377,0.26874999999999993,7,199,102,0.5239409943867603
35,1.8703417778015137,348,0.26649999999999996,8,205,96,0.5257162423504601
35,1.8182952404022217,336,0.2642499999999999,4,193,108,0.5702786502542688
34,1.9783198833465576,345,0.2619999999999999,9,207,94,0.4725444105824421
36,1.9687325954437256,357,0.2597499999999999,8,221,80,0.5180281041641646
36,1.875089168548584,353,0.25749999999999995,11,203,98,0.5643520239728874
32,1.9601922035217285,304,0.25524999999999987,6,188,113,0.4381930733436903
36,2.0075929164886475,368,0.2529999999999999,2,189,112,0.5748120479945895
35,1.9616029262542725,347,0.2507499999999999,8,203,98,0.4875449726855504
38,1.8684496879577637,374,0.24849999999999994,8,187,114,0.5580638047069134
37,1.5917329788208008,368,0.24624999999999986,2,187,114,0.5455668123974897
35,1.1550824642181396,350,0.24399999999999988,0,191,110,0.5996297131208247
34,1.5019323825836182,336,0.2417499999999999,8,186,115,0.415544148421191
35,1.9590206146240234,345,0.23949999999999994,6,182,119,0.44159975054953915
34,1.934678316116333,337,0.23724999999999996,3,177,124,0.5011246779699737
37,1.8608345985412598,367,0.23499999999999988,7,217,84,0.5251303434324568
35,1.9287409782409668,339,0.2327499999999999,17,220,81,0.49642838777895165
33,2.0220301151275635,329,0.23049999999999993,6,217,84,0.43128290332330843
37,2.0252017974853516,369,0.22824999999999995,4,189,112,0.4389286987218807
34,1.9611921310424805,329,0.22599999999999987,20,229,72,0.48023609993063315
39,1.9151406288146973,384,0.2237499999999999,17,225,76,0.49311466563383033
36,1.8941779136657715,359,0.22149999999999992,8,204,97,0.5085902841572736
39,1.8963401317596436,388,0.21924999999999994,4,203,98,0.5498544686939156
38,1.9942631721496582,372,0.21699999999999986,12,218,83,0.5773767497248975
39,1.900468111038208,385,0.21474999999999989,12,220,81,0.542780649004513
38,1.8352205753326416,377,0.2124999999999999,8,220,81,0.5315841037237952
39,1.9613182544708252,382,0.21024999999999994,14,223,78,0.631657421227578
36,1.9232969284057617,348,0.20799999999999996,6,212,89,0.5074838340968145
30,1.7230076789855957,305,0.20574999999999988,13,211,90,0.4418419499750937
40,1.3682501316070557,387,0.2034999999999999,10,224,77,0.5051844700860587
36,1.9343676567077637,364,0.20124999999999993,17,226,75,0.46652975784005724
36,2.157057285308838,353,0.19899999999999995,15,233,68,0.504194985507324
36,2.082336187362671,349,0.19674999999999987,20,224,77,0.49636990364800404
34,2.062589406967163,333,0.1944999999999999,12,228,73,0.4680448712243859
36,1.9827373027801514,342,0.19224999999999992,17,223,78,0.4718270869406783
34,1.9938395023345947,345,0.18999999999999995,14,218,83,0.45842461772786564
33,1.9760751724243164,329,0.18774999999999986,6,218,83,0.37358608290102296
39,1.8580055236816406,384,0.1854999999999999,14,211,90,0.4601895515719166
34,1.9338092803955078,328,0.1832499999999999,6,215,86,0.4206441420495712
36,1.850196361541748,368,0.18099999999999994,4,203,98,0.5485164044928259
39,1.8586397171020508,389,0.17874999999999985,8,218,83,0.4004605547870657
39,2.0562808513641357,387,0.17649999999999988,9,227,74,0.4674464958273127
42,1.9695582389831543,418,0.1742499999999999,6,208,93,0.6241204664091679
35,1.9066414833068848,346,0.17199999999999993,8,200,101,0.46680603816212984
42,1.8120882511138916,418,0.16974999999999996,2,188,113,0.5588581012269942
37,1.8816750049591064,366,0.16749999999999987,4,186,115,0.49863389913202827
34,2.035121440887451,339,0.1652499999999999,3,205,96,0.44588666764546897
38,1.8715667724609375,377,0.16299999999999992,5,190,111,0.481251913997667
33,1.8234364986419678,329,0.16074999999999995,4,197,104,0.4152038077361151
40,1.8975582122802734,399,0.15849999999999986,2,196,105,0.5230984860283628
37,1.8182587623596191,357,0.1562499999999999,7,204,97,0.5627512634805181
37,1.8516619205474854,374,0.15399999999999991,7,201,100,0.48441131608579896
32,1.8597006797790527,308,0.15174999999999994,18,220,81,0.43003658708082343
36,1.9007630348205566,353,0.14949999999999986,9,198,103,0.44302674560052613
37,1.8436410427093506,360,0.14724999999999988,12,183,118,0.5334023713155921
36,1.7810633182525635,354,0.1449999999999999,8,203,98,0.4950174644545236
37,1.7937076091766357,368,0.14274999999999993,2,193,108,0.48078394082188836
32,1.9377799034118652,313,0.14049999999999985,7,207,94,0.4026161041636569
39,1.9368674755096436,390,0.13824999999999987,0,203,98,0.5191436356821277
37,1.9213602542877197,370,0.1359999999999999,0,190,111,0.4528238246063342
34,1.9171652793884277,335,0.13374999999999992,5,200,101,0.4523504743432424
33,1.9005563259124756,323,0.13149999999999995,8,192,109,0.4436080413020521
36,1.9198224544525146,359,0.12924999999999986,3,206,95,0.41570283911335876
36,1.8252527713775635,352,0.1269999999999999,10,193,108,0.4187092332545186
36,1.8438820838928223,345,0.12474999999999992,6,198,103,0.4981308662005181
38,1.9029242992401123,390,0.12249999999999994,1,186,115,0.4367706522859598
36,1.921769380569458,355,0.12024999999999986,5,183,118,0.46977249769935703
41,1.7978546619415283,410,0.11799999999999988,0,183,118,0.56835946116467
35,1.5354948043823242,343,0.11574999999999991,8,192,109,0.4550018718070553
37,1.5867798328399658,367,0.11349999999999993,6,214,87,0.4408456580383333
37,1.7997443675994873,367,0.11124999999999985,6,209,92,0.41132198600532843
36,1.8330752849578857,345,0.10899999999999987,7,206,95,0.4040623866882178
37,1.7928621768951416,380,0.1067499999999999,1,188,113,0.3806844343801691
